m,-,a,s
-,y,h,y
j,d,u,d
p,u,r,r
m,n,,-
k,e,,k
x,t,,q
t,h,e,r
,m,y,t
m,y,a,t
y,a,t,t
-,-,x,u
1,s,s,s
s,s,5,s
s,5,,5
b,i,c,l
a,3,3,3
3,3,-,3
x,b,y,-
r,p,w,p
w,v,f,v
f,l,w,l
r,n,u,z
t,-,l,u
-,b,m,b
l,-,y, 
-,y,,a
,d,k,-
i,l,a,o
,1,w,1
1,w,l,w
c,b,o,b
t,j,x,j
n,u,r,l
m,t,o,-
i,y,-,y
n,s,,l
,p,y,u
,o,z,-
p,x,w,x
x,r,r,r
s,k,y,o
k,y,b,j
-,h,i,n
h,i,m, 
i,m,,t
-,-,b,p
i,-,p,r
,a,j,c
o,r,i,b
c,h,o,s
x,b,n,b
,-,r,s
,-,m,k
-,e,x,|
|
t,u,e,e
o,y,d,f
y,n,c,-
n,c,h,m
i,z,y,z
n,a,n,q
a,l,s,u
o,h,n,x
e,-,,k
u,r,j,r
r,j,s,j
j,s,l,s
z,v,r,v
o,o,n,v
k,e,s,m
o,q,p,q
c,e,j,e
e,j,j,j
,t,a,e
m,p,z,p
x,i,r,-
r,|
|,o,|
|
|
|,o,z,x
o,-,s,d
-,-,t,j
-,t,,9
u,n,n,f
,f,a,x
f,a,z,u
l,-,a,s
a,-,,c
p,-,a,j
5,i,y,i
e,g,d,g
p,r,u,q
x,j,g,j
j,g,i,g
-,a,w,t
-,a,w,n
q,-,-,x
x,-,,a
m,a,s,d
a,s,u,u
,l,u,o
g,e,o,l
e,o,f,f
r,e,q,e
e,q,k,q
q,k,k,k
r,a,s,n
z,r,j,r
u,z, ,z
z, ,p, 
n,j,s,j
j,s,q,s
z,f,a,f
d,e,i,t
,e,v,j
a,v,o,i
,t,a,f
w,-,i,h
a,a,j,a
x,v,r,v
v,r, ,r
d,-,e,w
j,h,s,h
t,o,,9
-,m,f,x
,l,a,s
,i,v,u
o,-,o,s
n,v,k,v
v,k,j,k
j,l,|
|,l
-,c,d,c
a,c,p,c
c,p,j,p
p,j,-,j
r,-,a,t
j,o,l,j
 ,q,l,q
g,a,d,x
u,2,v,2
2,v,a,v
-,l,i,m
g,s,t,a
r,d,o,x
g,o,n,-
,9,o,9
9,o,a,o
o,a,e,a
e,q,s,q
t,r,o,q
k,n,f,n
m,z,l,z
u,-,k,k
b,o,k,-
k,o,b,o
o,b,i,z
i,e,f,s
y,g,n,g
,i,c,1
,g,k,r
x,d,s,d
b,b, ,b
a,-,a, 
o,b,c,b
b,c,o,c
,s,l,9
g,s,n,s
a,b,c,c
m,o,f,-
s,t,d,y
o,h,l,h
l,i,u,-
c,r,u,z
n,s,,n
e,o,q,o
k,m,x,m
y,h,-,h
g,l,a,t
s,a,n,j
x,j,r,j
j,r,q,r
t,k,i,-
k,i,r,q
i,r,k,t
f,r,q,r
f,d,m,d
,a,t,k
a,a,c,x
c,o,,x
 ,o,v,o
,e,k,n
z,x,d,x
m,l,k,l
l,k,c,k
,a,c,d
s,j,t,j
p,q,y,q
l,s,,q
a,v,e,k
v,e,n,l
w,a,e,a
z,o,m,o
a,d,d,q
u,l,u, 
 ,i,k,i
v,-,i,e
n,t,i,u
a,w,t,-
h,-,,a
e,y,q,y
y,q,e,q
q,e,a,e
t,a,l,i
v,a,p,l
-,e,b,3
,h,a,g
t,l,d,l
u,f,f,o
c,r,i,z
a,u,s,-
t,r,a,i
a,s,i,a
s,i,a,a
a,s,p,c
-,|
|,j,|
|
|
|,j,u,j
y,l,y,l
f,o,o,m
o,o,t,u
o,t,,q
v,i,n, 
b,a,b,i
,k,i,l
k,i,m,d
x,k,-,k
h,-,r, 
u,p, ,-
l,j,p,j
,d,w,y
u,p,b,r
p,b,u,s
b,u,r,c
u,v,|
|,v
v,|
|,x,|
|
s,d,a,w
,a,g,b
a,g,n,o
w,c,,j
j,x,o,x
-,k,i,u
k,i,,t
x,r,g,r
m,-,u,y
-,u,m, 
u,m,,t
e,d,o,w
v,c,,w
,d,y,v
|
|,n,b,n
x,n,y,n
r,e,w,d
t,|
|,x,|
|
|
|,x,q,x
r,-,y,c
q,u,f,u
l,-,i,y
y,i,m,v
f,e,,q
u,r,d,-
,-,t,2
o,a,r,-
c,e,a,-
a,u,x,b
m,b,e,r
m,o,r,u
u,l,|
|,l
|
|,a,e,x
s,-,-,g
i,g,g,n
g,g,,b
a,r,v,x
n,a,d,g
g,a,a,g
-,b,u,q
,m,o,a
e,e,t,w
n,-, ,f
c,o,i,2
f,a,,k
,d,o,s
s,h,i,r
m,i,w,i
y,e,v,e
,s,u,p
-,f,,t
l,-,y,f
a,l,t,v
u,d,e,u
y,i,j,i
p,d,t,d
l,e,y,q
i,k,r,k
,s,c,i
r,y,r,e
y,r,y,r
u,i,d,-
i,s,,q
v,u,w,u
u,w,v,w
v,t,q,t
b,-,i,s
c,s,w,s
-,e,n,s
z,-,o,o
a,l,,g
r,-,n,k
-,n,e,g
,d,u,n
a,l,f,a
o,n,d,f
y,o,i,q
l,o,w,s
c,-,o,d
-,d,e,k
c,k,e,g
-,9,5,9
9,5,m,5
e,w,e,2
w,e,r,3
t,x,z,x
r,r,i,j
d,o,r,z
r,n,f,f
m,s,q,s
i,e,,j
,t,i,w
q,o,f,o
o,f,n,f
f,n, ,n
p,s,u,s
b,m,k,m
-,t,a,s
-,-,k,l
d,-,-,g
o,e,0,e
e,0,e,0
0,e,o,e
b,r,a,l
r,i,d,a
o,r,i,e
n,d,i,s
a,t,t,m
c,-,t,t
t,s,o,-
i,p,g,p
p,g,x,g
v,v,s,v
s,g,y,g
b,a,n,i
l,-,d,m
v,u,j,u
u,j,o,r
j,o,n,m
l,a,m,l
m,a,x,l
b,-,a,a
a,-,a,|
|
-,q,-,q
q,-,,y
r,r,4,r
r,4,-,4
4,-,-,|
|
a,d,p,g
h,r,i,l
p,x,q,x
z,j,s,j
s,d,c,d
a,n,k,l
n,k,a,g
p,c,s,c
n,i,t,m
o,i,r, 
,a,c,j
d,l,e,g
x,y,p,y
y,p,w,p
,-,m,j
m,a,g,r
d,m,v,m
-,-,x,f
t,e,m,l
r,b,,x
e,e,n,c
f,n,c,d
m,a,l,c
j,j,w,j
,a,t,l
s,u,v,-
u,v,i,-
v,i,u,-
e,-,a,a
n,o,z,o
m,o,s,n
a,v,e,i
,d,1,d
d,1,z,1
1,z,z,z
z,e,3,e
e,3,d,3
3,d,h,d
d,h,z,h
h,z,5,z
z,5,l,5
5,l,,l
p,c,y,c
c,y,9,y
i,e,s,q
m,a,,0
d,l,o,-
k,i,n,q
a,d, ,q
i,a,,m
h,d,x,d
m,s,,l
g,a,l,c
a,l,a,x
n,q,c,q
j,o,j,l
z,j,v,j
j,v,y,v
o,n,i,q
i,e,r,n
i,n,,m
a,e,n,w
e,n,i,u
p,u,m,-
b,a,c,h
s,-,l,f
-,a,b,f
d,f,w,f
b,-,-,j
-,-,z,y
f,l,i,-
 ,c,a,o
c,a,r,d
,m,k,x
l,d,a,k
d,a,i,g
r,w,m,w
u,i,c,r
w,a,r,z
c,a,n,e
b,a,h,n
c,a,l,x
g,x,g,x
,d,s,o
a,m,,j
i,d,,w
g,o,l,y
z,e,s,u
e,n,o,f
,b,u,p
p,a,k,q
r,t,9,t
t,9,t,9
9,t,t,t
b,-,-,c
l,e,d,p
,d,n,r
,-,d,s
,r,o,d
e,c,g,-
c,g,f,-
g,f,r,i
i,f,x,-
x,c,m,c
s,y,q,y
z,z,o,z
q,a,m,-
l,i,z,z
z,i,z,z
o,j,r,j
j,r,e,r
e,n,n,i
,a,y,q
,z,i,k
o,r,b,o
r,b,i,a
i,-,d,c
-,d,i,e
b,|
|,a,|
|
w,w,w,d
e,k,i,w
|
|,b,e,-
|
|,a,s,a
i,n,i,y
e,x,h,-
g,u,n,-
y,e,w,f
n,f,v,f
,d,h,-
w,f,n,f
f,n,v,n
b,i,e,x
i,e,r,x
o,g,o,v
,b,s,l
,3,3,3
3,3,n,3
3,n, ,n
z,l,j,l
-,d,a,q
m,-, ,a
p,h,s,-
a,i,r,v
-,v,i,t
v,i,a, 
s,g,h,g
w,i,n,e
i,n,t,s
h,e,y,n
e,y,a,q
y,a,v,a
w,i,i,w
i,c,,m
-,-,w,w
l,-,k,k
y,a,k,x
h,-,u,m
o,i,n,l
h,s,,f
d,g,b,-
p,u,d,u
,k,e,i
s,-,o,c
t,h,h,-
d,u,m,f
-,d,e,v
,i,v,l
k,i,n,w
n,e,,k
t,a,j,a
u,-,t, 
-,t,t,n
t,a,g,c
s,e,d,j
r,-,e,q
i,g,k,g
a,r,m,t
r,m,o,i
l,a,s,c
a,s,s,d
l,-,,b
d,t,u,t
a,n,l,l
u,g,a,-
-,s,,q
b,e,c,z
o,u,g,h
h,-,t,t
l,h,a,v
t,i,c,s
c,h,i,y
j,e,w,i
e,u,x,f
h,y,l,l
,k,t,n
-,f,a,l
f,a,e,c
m,-,,c
a,l,v,h
u,r,a,p
t,s, ,f
y,|
|,a,|
|
n,e,v,-
e,v,e,n
g,s, ,-
a,n,h,r
n,h,o,m
g,a,n,m
i,n,g,o
q,q,a,q
e,a,t,e
e,e,t,a
i,p,t,t
t,o,p,i
c,h,h,l
h,h,o,t
o,l,o,y
t,v,0,v
v,0,,0
h,e,v,-
r,-,d,m
-,d,o,|
|
o,m,,p
b,o,a,-
r,s,t,e
s,c,u,s
o,t,t,k
o,d,z,d
p,r,t,r
i,2,i,2
2,i,z,i
a,r,i,j
f,u,t,u
l,a,x, 
r,y,l,i
r,c,,v
v,j,s,j
j,s,n,s
n,g,,h
o,x,r,x
e,r, ,q
,a,g,k
d,b,y,r
j,f,e,f
f,e,f,e
i,o,t,-
w, ,e, 
 ,e,m,n
w,x,t,x
x,t,p,t
m,e,a,h
e,a,u,h
1,2,o,2
i,s,|
|,-
i,t,i,q
d,h,d,h
a,m,o,p
t,|
|,b,|
|
|
|,b,a,-
v,i,e,x
a,x,i,-
p,h,x,h
-,i,,z
,-,m,p
c,e,e,e
i,n,u,u
,c,f,q
g,x,r,x
l,-,o,u
r,s,t,a
i,c,h,p
g,a,n,w
y,s,,-
 ,f,f,-
w,d,-,d
u,a,b,m
t,h,a,n
l,m,s,n
n,k,b,k
d,e,a,g
b,-,o,x
f,a,t,u
a,n,c,p
n,c,t,u
,o,f,q
,h,e,m
m,e,r,g
s,e,l,y
z,n,f,n
v,o,a,o
f,c,,b
-,t,t,1
l,-,i,u
i,p,c,-
a,b,i,r
m,i,v,i
g,g,f,g
g,f,c,f
h,o,o,6
g,r,c,r
r,-,a,d
h,d,,v
e,o,w,o
,-,t,g
e,a,r,9
w,f,p,f
u,o,4,o
o,4,,4
b,o,r,u
w,h,y,-
 ,-,-,a
-,|
|,u,|
|
|
|,u,v,u
d,a,c,c
f,i,x,z
i,x,|
|,x
x,|
|,i,|
|
,d,y,-
d,y,f,i
y,f,f, 
y,-,n,f
i,d,2,d
d,2,m,2
h,a,,x
i,t,i,i
t,o,w,u
l,o,p,-
b,l,o,o
,-,r,g
-,r,i,z
t,a,z,-
o,j,i,h
,j,1,j
j,1,l,1
l,a,e,t
a,e,n,v
n,o,n,u
z,r,7,r
r,7,,7
j,i,n,h
b,a,m,o
m,-,f,f
j,b,r,b
b,r,n,r
i,c,k,w
r,-,-,v
e,s,c,1
m,i,l,w
s,-, ,g
p,o,n,u
i,t,9,t
t,9,m,9
i,-,e,x
u,q,h,q
a,-,i,f
-,i,r,t
i,r,,q
p,u,g,d
v,g,s,g
l,i,m,m
s,u,r,y
r,r,e,e
a,g,i,l
a,b,,x
3,h,t,h
n,n,o,m
,w,p,w
|
|,-,-,h
d,i,c,-
,r,e,i
p,e,r,6
i,f,r,-
t,e,l,l
b,l,t,l
t,r,o,n
,c,l,m
z,e,h,e
o,-,f,|
|
z,i,z,c
j,y,k,y
l,l,o,o
n,a,z,n
q,h,z,h
s,a,t,-
a,t,i, 
t,i,o,g
l,a,i,s
q,j,t,j
j,t,d,t
u,i,z,-
x,m,z,m
m,z,u,z
,-,s,z
a,n,,p
e,n,t,a
n,t,l,d
o,n,r,n
t,w,h,w
u,e,t,u
r,a,j,j
i,l,,s
8,m,|
|,m
|
|,h,a,b
i,s,s,b
m,p,e,u
b,w,l,w
l,-,c,g
m,p,y,-
p,y,,l
r,f,f,s
s,h,b,-
h,b,a,-
s,d,g,d
n,o,r,z
b,u,f,f
i,s,a,t
z,v,w,v
p,a,r,h
e,t,v,t
i,d,o,m
i,k,u,u
,m,u,h
-,e,r,j
r,o,t,s
e,d,m,l
d,m,a,g
,7,8,7
8,m,h,m
i,c,h,e
l,x,r,x
v,-,-,t
-,n,,2
n,f,f,n
x,-,-,w
i,f,i,u
q,a,i,a
h,|
|,p,|
|
r,o,o,r
t,o,t,p
t,e,c,b
,a,x,s
2,0,t,0
0,t,t,t
h,i,h,-
j,u,l,-
s,a,m,l
a,m,o,t
t,w,a,f
i,b,b,x
n,-,,x
2,t,m,t
a,s,h,k
d,e,a,l
g,-, ,f
r,n,z,n
m,p,k,p
n,i,t,h
l,j,o,j
4,t,s,t
d,z,v,z
u,z,h,z
a,b,e,r
z,i,p,y
m,i,l,j
r,o,n,h
y,-,m,m
a,-,d,r
n,g,u,d
1,0,i,0
y,t,e,-
n,o,v,z
u,v,z,v
,-,v,f
-,v,e,c
e,-,t,r
n,a,r,e
r,i,t,x
o,o,l,s
-,0,0,0
0,0,m,0
a,t,f,-
q,u,e,l
u,e,l,g
s,s,u,a
h,l,y,-
-,n,e,d
n,e,r,l
e,r,s, 
k,n,t,n
r,a,m,2
i,l,k,y
,e,x,s
l,l,a,a
p,c,,f
s,k,h,k
a,t,o,-
t,o,w,z
n, ,y, 
a,m,i,r
z,c,w,c
g,i,m,u
t,-,-,c
o,r,f,-
r,f,i,q
-,e,o,e
e,o,i,o
o,i,p,i
t,y,d,p
y,d,f,d
r,m,o,o
v,e,r,x
k,c,g,c
v,g,g,g
l,i,t,1
|
|,u,i,u
u,i,s,f
r,k,i,r
v,i,a,t
,g,r,e
f,l,o,i
s,u,l,t
d,s,u,s
,m,i,q
m,i,n,x
f,i,s,z
x,|
|,c,|
|
b,o,q,e
o,q,u,r
u,h,a,h
j,o,l,p
o,n,,7
k,e,t,u
t,t,e,f
a,t,,k
a,z,f,z
h,a,r,h
4,t,l,t
i,e,s, 
e,s, ,r
r,e,s,o
e,s,s,c
s,s,i,k
w,s,c,t
s,c,o,h
h,m,,x
q,q, ,q
q, ,b, 
 ,b,r,l
q,j,b,j
j,b,l,b
i,z,m,z
w,l,e,-
n,s,,7
f,p,r,p
a,t,w,i
s,w,r,l
,f,i,1
|
|,l,i,-
f,s,|
|,s
|
|,g,i,g
e,b,b,z
r,y,,t
m,b,e,y
n,f,j,f
m,b,e, 
b,e,,i
e,n,t,g
,m,v,m
c,l, ,l
l,n,w,k
e,3,e,3
3,e,e,e
l,i,l,q
f,i,d,-
i,d,g,f
f,-,l,d
o,x,,k
n,g,e,c
g,e,s,l
b,e,w,z
a,f,e,-
d,a,w,t
-,a,l,p
a,g,,b
m,-,e,l
-,e,v,l
e,v,e,j
u,a,,q
e,t,,m
r,e, ,f
-,n,w,j
t,o,r,s
n,v,d,v
i,n,i,c
y,e,a,l
j,v,a,v
v,a,w,a
a,n,h,y
-,m,w,m
b,z,q,z
z,q,o,q
f,u,x,u
s,l,r,2
 ,-,g,y
-,e,v,f
p,p,s,s
s,y,,-
r,l,y,-
o,l,d,q
n,d,l,j
l,u,t,s
x,o,,k
i,n,c,2
c,y,t,y
e,k,,-
-,-,,9
-,c,w,j
c,w,a, 
-,u,l,z
l,z, ,z
 ,t,o,-
e,a,u,y
a,n,q,-
n,q,u,g
r,f,y,|
|
f,y,l,p
h,a,n,l
k,w,-,w
w,-,-,a
u,n,c,k
p,i,n,z
i,n,,g
a,e,f,w
|
|,f,-,f
h,a,u,j
k,-,s, 
d,-,-,u
l,y,d,-
o,m,a,k
u,h,o,h
i,e,p,e
-,t,h,y
l,o,f,p
q,g,e,g
e,i,u,i
r,a,f,t
a,f,f,l
l,p, ,p
p, ,x, 
c,a,b,h
u,f,f,h
z,u,l,v
d,d,o,n
n,d,i,b
,n,z,-
n,-,e,k
i,-,i,v
a,p,t,-
w,t,g,t
t,g,u,g
s,x,a,x
l,r,b,r
r,b,x,b
-,s,c,q
-,d,e,i
d,e,l, 
-,u,l,h
u,g,i,-
l,b,,w
e,-,,h
l,m,e,h
a,d,w,o
a,o,r,o
a,w,,u
u,e,l,k
e,t,t,x
w,s,t,-
r,w,s,w
w,s,,w
a,i,b,-
n,f,l,-
f,l,a,u
l,a,t,d
r,-,t,x
n,i,c,c
,n,c,t
o,s,0,s
s,0,,0
f,p,,-
n,i,o,m
-,-,y,r
-,y,i,m
-,e,y,l
g,p,t,p
p,t,q,t
-,p,s,p
p,s,c,s
b,e,v,x
n,i,n,o
i,n,o,s
a,c,x,m
-,n,,t
,b,a,k
t,e,b,u
s,-,o,l
o,p,,u
,p,e,1
p,e,p,j
g,h,c,n
y,a,l,c
a,l,o,v
t,u,w,u
a,z,e,-
z,e,t,-
u,t,t,r
h,i,l,p
 ,k,o,k
k,o,p,o
c,h,i,k
h,i,r,f
a,v,v,x
m,a,,f
h,h,p,h
h,p,x,p
e,l,d,e
-,r,e,h
l,i,x,m
k,l,e,s
c,-,e,k
w,l,o,i
k,i,g,i
u,f,n,f
,a,n,l
o,h,j,h
h,w,o,-
l,u,v,-
-,w,,s
s,c,o,l
c,o,l,v
e,r,,w
e,b,b,x
,e,a,q
l,w,i,-
a,-,m,j
i,c,h,u
p,r,i,y
d,-,,u
,h,g,y
h,a,h,s
e,s,,1
a,h,b,y
m,a,c,q
o,-,l,m
-,l,l,a
l,l,,c
q,y,m,y
c,o,p,d
p,e,t,a
e,t,o,s
a,y,j,y
y,j,a,j
j,a,y,-
s,t,o,x
o,e,w,e
-,-,e,5
i,p,o,l
u,p,j,p
p,j,f,j
f,l,o,-
|
|,a,m,l
,c,l,u
c,l,o,v
w,z,s,z
z,w,e,w
n,s,h,u
r,i,v,g
u,b,o,-
e,k,u,k
k,u,y,u
m,i,n,s
g,v,p,v
v,p,x,p
p,e,n,n
y,a,l,s
a,l,d,f
g,-,a,l
-,a,b,b
-,s,i,i
s,2,8,2
s,i,l,l
s,i,l,z
t,w,a,l
w,s,,o
-,-,k,k
w,a,j,a
y,b,|
|,b
b,|
|,t,|
|
g,e,o,j
w,a,y,l
a,y,,q
a,c,c,q
,d,g,-
p,d,q,y
o,j,c,j
z,j,t,j
,w,o,o
k,e,g,m
d,e,l,i
w,d,g,d
u,x,u,-
x,u,r,r
i,b,4,b
b,4,m,4
,-,t,o
-,t,i, 
i,p,p,l
e,f,,q
a,p,o,-
z,a,,j
c,p,e,p
p,e,j,e
l,l,,z
1,9,r,9
,o,o,-
s,-,t,p
a,c,t,g
,b,t,-
b,t,c,t
c,v,-,v
u,o,y,o
y,l,o,o
-,f,,r
t,o,0,o
o,0,t,0
0,t,a,t
-,n,k,u
n,s,,a
-,s, ,n
y,t,r,b
-,u,v, 
d,l,u,l
a,i,o,x
,c,o,a
o,r,a,v
h,o,f,-
f,f,m,m
f,m,a,m
-,-,n,0
l,a,r,k
g,-,,i
s,t,l,c
t,o,n,z
n,g,s,n
g,s,,n
n,a,n,x
n,p,e,g
p,e,a,n
n,a,n,n
e,-,u,u
n,g,e,k
j,c,,c
c,z,e,z
,n,c,p
-,p,e,q
p,y,s,-
u,-,r,f
-,r,y,p
i,e,r,k
,p,i,r
s,m,o,h
a,u,l,1
a,l,y,i
s,-,q,u
e,a,h,x
i,s,3,s
s,3,,3
c,k,l,w
l,d,|
|,c
l,o,o,d
t,o,r,k
w,e,r,9
-,-,g,h
-,g,y,|
|
d,a,t,t
w,s,e,-
m,o,s,f
l,o,,u
m,f, ,f
 ,g,w,g
o,-,n,g
q,r,d,r
u,x,,-
-,n,,w
g,g,w,g
g,w,l,w
a,s,i, 
i,y,a,-
y,a,,-
w,u,k,u
u,k,p,k
k,p,o,p
r,f,o,d
f,o,r,c
r,d,,n
v,y,|
|,y
e,p,j,p
p,j,i,j
m,a,r,v
u,-,r,t
u,e,c,-
e,c,u,m
c,u,m,t
r,t,a,u
c,y,c,-
-,u,k,u
y,m,f,m
a,-,,y
r,v,c,v
v,c,t,c
-,-,b,d
u,a,r,n
w,y,k,-
y,k,e,-
k,e,y,w
n,f,e,v
,b,d,g
-,-,p,h
-,p,e,i
l,i,e,p
n,e,x,c
e,f,,i
e,m,m,s
d,e,j,r
d,o,l,j
s,w,y,i
y,f,t,f
l,z,k,z
e,q,e,q
r,a,s,u
m,v,f,v
w,t,,z
o,-,n,v
-,n,n,w
u,d,w,-
w,-,a,z
l,i,c,c
h,a,a,x
a,a,s,x
a,s,,x
-,c,l,x
x,i,l,-
b,a,t,k
o,e,d,y
e,d,i,h
d,i,c,s
g,-,o,n
n,a,s,g
b,l,u,c
o,b,k,b
,l,a,p
b,k,f,k
l,e,w,p
m,a,l,d
,-,d,l
,b,e,j
t,i,e,n
-,a,y,p
b,i,r, 
,v,a,j
e,w,s,g
o,a,,0
-,h,a,e
r,a,g,w
c,o,l,s
z,a,j,a
r,a,m,b
l,z,m,z
-,a,l,z
,q,u,u
,w,h,v
t,r,u,t
r,u,n,t
t,i,e,u
,2,e,2
2,e,i,e
n,h,a,t
h,a,m,v
,t,a,h
b,i,v,-
j,o,z,o
b,i,t,l
w,a,i,s
b,a,b,y
b,y,q,y
d,h,o,r
z,q,n,q
p,a,l,w
l,-,u,h
v,i,v,r
v,r,e,i
r,e,,f
u,i,f,t
n,e,m,f
-,e,n,u
r,c,e,-
w,l,o,p
l,o,w,f
c,f,r,f
e,e,s,q
e,s,,c
r,f,k,f
k,c,f,c
c,f,y,f
,-,t,k
-,t,a,h
f,h,x,h
c,h,i,u
x,h,v,h
e,b,n,-
g,e,,g
e,b,,h
u,i,b,t
,-,f,h
d,w,y,w
e,x,d,x
o,x,,-
-,s,n,f
c,i,,m
y,i,o,i
o,s,t,r
u,c,,j
c,a,,c
n,b,y,-
b,y, ,m
,a,l,m
g,u,m,m
u,s,,n
r,l,a,k
l,d,a,i
d,a,y,i
a,r,t,y
a,h,t,h
t,u,h,u
q,c,j,c
t,r,o,e
-,l,e,c
l,e,c,m
w,w,w,l
l,i,e,u
l,m,a,i
m,a,r,p
,j,f,y
o,-,,r
s,|
|,o,|
|
|
|,o,x,o
o,o,r,x
o,r,,x
l,e,e,m
e,e, ,z
f,i,f,k
q,s,z,s
s,z,b,z
b,w,m,w
n,w,f,x
h,i,k,-
,o,d,n
r,i,j,i
s,p,t,p
h,a,w,h
a,u,d,c
e,t,h,f
j,u,d,-
f,t,,l
b,b,s,r
,c,n,j
r,e,d,r
e,d,c,r
,3,2,3
c,h,h,u
s,l,e,x
x,i,t,-
r,e,e,m
i,q,,n
,t,1,t
t,1,1,1
1,1,l,1
i,c,k,o
m,b,,h
-,u,j,u
b,r,t,r
,-,m,b
p,a,n,h
y,k,i,t
t,o,t,b
l,f,q,f
y,s,r,s
r,f,c,-
-,k,,r
u,-,b,n
b,u,p,u
c,-,-,z
-,e,i,|
|
e,b,q,b
b,q,e,q
r,u,g,-
o,s,e,i
h,i,n,e
t,-,-,z
u,j,u,h
y,a,q,a
a,q,r,q
t,a,n,h
a,n,a,t
d,u,r,w
o,r,d,x
r,d,,e
c,a,i,i
r,a,h,t
a,h,,l
d,e,n,k
-,h,a,l
h,a,l, 
,s,u,v
a,d,,v
h,-,u,t
-,u,s,r
q,u,a,a
l,t,p,t
t,p,i,-
j,a,c,u
a,c,q,u
c,q,u,u
h,f,y,f
d,b,,f
i,f,n,n
a,b,o,t
l,c,n,c
,o,x,j
s,h,a,t
,c,p,w
h,a,u,l
a,u,l,t
u,d,a,m
b,f,g,f
f,g,o,g
g,o,x,o
n,e,,j
i,d,e,q
j,e,n,-
,4,e,4
4,e,g,e
e,g,y,g
g,y,s,y
t,o,p,f
u,m,g,m
b,v,c,v
d,m,d,m
u,t,h,m
-,a,n,x
b,l,w,j
,j,s,l
s,n,o,t
n,o,s,y
s,t,y,d
b,n,-,n
k,-,-,h
o,y,x,y
c,e,x,k
a,p,i,q
-,a,n,v
m,a,r,f
o,m,f,u
q,-,x,x
c,m,-,m
a,l,f,k
o,l,e,r
d,v,f,v
z,e,b,q
i,b,e,i
s,a,r,c
m,i,p,i
 ,u,c,u
u,c,g,c
w,p,c,p
p,c,z,c
t,b,-,b
w,g,i,g
h,i,g,u
x, ,p, 
r,e,s,h
m,o,f,o
u,z,o,z
o,r,z,r
s,a,v,d
e,l,s,e
s,a,r,g
c,n,e,-
w,-,-,r
,w,o,l
w,o,l,v
t,d,s,d
-,m,,e
k,|
|,b,|
|
|
|,b,u,-
p, ,-, 
 ,-,t,y
p,t,o,-
o,p,,d
a, ,o, 
-,o,,x
w,x,m,x
z,n,k,n
,h,e,y
g,e,u,e
r,g,f,g
m,s,o,n
s,o,n, 
r,o,w,g
a,c,r,w
c,r,e,e
a,-,l,c
-,-,x,h
f,f,i,i
v,o,x,w
g,a,w,d
,a,l,p
l,-,-,x
l,m,s,h
a,d,o,f
l,i,s,u
y,u,r,s
a,c,h,o
m,-,o, 
,d,e,i
d,e,a,i
p,a,r,e
-,u,,d
n,a,c,l
j,d,f,d
l,l,i,y
n,o,w,t
,d,h,r
p,a,x,p
o,r,e,q
i,r,p,l
r,p,o,n
p,o,r,n
-,-,d,q
c,a,d,-
a,d,i,k
q,i,k,i
v,i,a,p
a,k,z,b
n,e,,1
n,n,y,v
n,y,,d
,s,p,i
p,m,u,m
c,i,l,r
-,e,,m
i,n,f,j
r,h,i,l
g,g,,m
y,-,,d
l,v,a,m
v,a,g,j
c,-,r,f
u,a,b,n
g,g,,w
i,a,j,a
d,o,i,f
-,c,l,i
o,n,m,-
n,m,i,l
d,d,l,p
w,-,w,s
-,w,,p
-,q,h,q
j,s,a,s
s,o,d,w
o,m,,d
,l,i,s
f,t,h,i
t,h,,q
-,s,c,t
,2,z,2
2,z,z,z
n,p,l,n
p,l,u,n
n,u,l,-
e,g,n,g
g,n,r,n
d,h,r,h
h,r,p,r
u,t,,d
c,h,u,r
d,p,u,p
b,l,f,l
-,k,g,i
k,g,,f
p,e,a,l
,-,n,v
n,c,v,-
v,l,-,l
m,c,g,-
k,i,i,r
m,a,r,s
f,o,k,o
t,i,a,j
i,a,u,c
e,t,c,y
h,l,w,l
-,i,f,x
q,b,d,b
b,d,,x
o,i,j,i
j,b,q,b
o,-,r,d
v,e,u,e
c,c,3,c
c,3,,3
,d,e,a
,-,l,1
t,t,3,t
g,v,q,v
v,q,h,q
q,h,t,h
c,2,3,2
2,3,|
|,3
3,|
|,v,|
|
-,e,r,u
e,r,,c
y,s,,l
d,s,,i
k,b,o,-
b,o,g,m
n,c,,w
v,a,l,u
m,c,z,c
c,-,-,t
a,y,n,k
l,l,e,m
i,w,z,w
v,i,s,x
f,i,n,h
g,z,m,z
n,b,j,b
g,f, ,f
,a,e,j
h,d,u,d
d,u,h,u
h,d,-,d
-,o,d,c
o,d,,t
,j,j,f
-,a,c,j
u,e,q,e
c,e,n,g
-,g,s, 
t,3,r,3
z,o,d,-
f,a,l,b
r,r,,l
i,y,m,y
s, ,v, 
l,m,k,m
w,r,y,l
r,y,d,l
f,t,,c
|
|,a,l,x
o,-,u,q
i,3,g,3
3,g,g,g
u,e,1,e
e,1,s,1
1,s,o,s
a,c,c,w
-,a,l,c
a,l,,h
o,y,,f
a,l,p,z
b, ,w, 
h,-,i,y
s,e,,h
,i,g,m
-,6,0,6
6,0,d,0
0,d,,d
o,u,s,r
u,s,,k
s,o,l,i
o,l,,z
g,l,a,a
r,a,m,9
u,k,y,k
i,s,a,u
s,a,t,u
